Point ID;GNSS Position SoLution.Start Time;;Easting;Northing;ELevation;GNSS Position SoLution.Antenna Height
L400001;23-9-2021 16:45;;116123.093;558921.71;-1.317;2
L400002;23-9-2021 16:45;;116123.136;558921.9;-1.306;2
L400003;23-9-2021 16:45;;116122.881;558922.142;-1.291;2
L400004;23-9-2021 16:45;;116122.493;558922.63;-1.275;2
L400005;23-9-2021 16:45;;116121.987;558923.417;-1.267;2
L400006;23-9-2021 16:45;;116121.651;558923.886;-1.259;2
L400007;23-9-2021 16:45;;116121.363;558924.4;-1.245;2
L400008;23-9-2021 16:45;;116121.013;558925.018;-1.236;2
L400009;23-9-2021 16:45;;116119.996;558926.536;-1.219;2
L400010;23-9-2021 16:45;;116119.663;558927.1;-1.187;2
L400011;23-9-2021 16:45;;116119.288;558927.701;-1.198;2
L400012;23-9-2021 16:46;;116118.504;558928.759;-1.168;2
L400013;23-9-2021 16:46;;116116.422;558931.882;-1.115;2
L400014;23-9-2021 16:46;;116115.945;558932.622;-1.11;2
L400015;23-9-2021 16:46;;116115.387;558933.4;-1.115;2
L400016;23-9-2021 16:46;;116114.633;558934.502;-1.081;2
L400017;23-9-2021 16:46;;116114.003;558935.443;-1.072;2
L400018;23-9-2021 16:46;;116113.603;558935.993;-1.08;2
L400019;23-9-2021 16:46;;116113.359;558936.535;-1.055;2
L400020;23-9-2021 16:46;;116113.028;558936.999;-1.059;2
L400021;23-9-2021 16:46;;116112.678;558937.557;-1.06;2
L400022;23-9-2021 16:46;;116112.224;558938.002;-1.029;2
L400023;23-9-2021 16:46;;116111.932;558938.428;-1.02;2
L400024;23-9-2021 16:46;;116111.431;558939.144;-1.031;2
L400025;23-9-2021 16:46;;116111.031;558939.578;-1.023;2
L400026;23-9-2021 16:46;;116110.569;558940.246;-1.009;2
L400027;23-9-2021 16:46;;116110.212;558940.815;-1.014;2
L400028;23-9-2021 16:46;;116109.712;558941.355;-1.011;2
L400029;23-9-2021 16:46;;116109.296;558941.87;-1.015;2
L400030;23-9-2021 16:46;;116109.046;558942.48;-1.009;2
L400031;23-9-2021 16:46;;116108.704;558943.015;-0.982;2
L400032;23-9-2021 16:46;;116108.34;558943.66;-0.995;2
L400033;23-9-2021 16:46;;116107.933;558944.287;-0.986;2
L400034;23-9-2021 16:46;;116107.492;558944.784;-0.981;2
L400035;23-9-2021 16:46;;116107.201;558945.292;-0.972;2
L400036;23-9-2021 16:46;;116106.764;558945.863;-0.958;2
L400037;23-9-2021 16:46;;116106.305;558946.54;-0.947;2
L400038;23-9-2021 16:46;;116105.878;558947.049;-0.915;2
L400039;23-9-2021 16:46;;116105.577;558947.51;-0.846;2
L400040;23-9-2021 16:46;;116105.313;558947.953;-0.778;2
L400041;23-9-2021 16:46;;116104.951;558948.404;-0.734;2
L400042;23-9-2021 16:46;;116104.551;558948.997;-0.67;2
L400043;23-9-2021 16:46;;116104.315;558949.427;-0.527;2
L400044;23-9-2021 16:46;;116104.116;558950.001;-0.467;2
L400045;23-9-2021 16:46;;116103.932;558950.546;-0.391;2
L400046;23-9-2021 16:46;;116103.592;558951.282;-0.287;2
L400047;23-9-2021 16:46;;116103.115;558952.058;-0.179;2
L400048;23-9-2021 16:46;;116102.585;558952.852;-0.087;2
L400049;23-9-2021 16:46;;116101.803;558953.709;0.019;2
L400050;23-9-2021 16:46;;116101.024;558954.616;0.102;2
L400051;23-9-2021 16:46;;116100.227;558955.602;0.165;2
L400052;23-9-2021 16:46;;116099.494;558956.553;0.208;2
L400053;23-9-2021 16:46;;116098.7;558957.582;0.246;2
L400054;23-9-2021 16:46;;116097.953;558958.633;0.322;2
L400055;23-9-2021 16:46;;116097.159;558959.681;0.428;2
L400056;23-9-2021 16:46;;116096.383;558960.711;0.537;2
L400057;23-9-2021 16:46;;116095.643;558961.774;0.64;2
L400058;23-9-2021 16:46;;116094.852;558962.726;0.742;2
L400059;23-9-2021 16:46;;116094.177;558963.736;0.807;2
L400060;23-9-2021 16:46;;116093.466;558964.743;0.863;2
L400061;23-9-2021 16:46;;116092.641;558965.667;0.866;2
L400062;23-9-2021 16:46;;116091.954;558966.524;0.761;2
L400063;23-9-2021 16:46;;116091.283;558967.618;0.79;2
L400064;23-9-2021 16:46;;116090.749;558968.523;0.964;2
L400065;23-9-2021 16:47;;116090.086;558969.498;1.108;2
L400066;23-9-2021 16:47;;116089.415;558970.326;1.21;2
L400067;23-9-2021 16:47;;116088.739;558971.155;1.301;2
L400068;23-9-2021 16:47;;116087.984;558972.176;1.341;2
L400069;23-9-2021 16:47;;116087.393;558973.058;1.432;2
L400070;23-9-2021 16:47;;116086.673;558973.972;1.638;2
L400071;23-9-2021 16:47;;116086.06;558974.658;1.931;2
L400072;23-9-2021 16:47;;116085.452;558975.334;2.198;2
L400073;23-9-2021 16:47;;116084.685;558976.29;2.293;2
L400074;23-9-2021 16:47;;116084.02;558977.225;2.295;2
L400075;23-9-2021 16:47;;116083.296;558978.185;2.286;2
L400076;23-9-2021 16:47;;116082.713;558979.175;2.304;2
L400077;23-9-2021 16:47;;116081.905;558980.218;2.308;2
L400078;23-9-2021 16:47;;116081.1;558981.184;2.384;2
L400079;23-9-2021 16:47;;116080.388;558982.125;2.373;2
L400080;23-9-2021 16:47;;116079.657;558983.122;2.406;2
L400081;23-9-2021 16:47;;116079.037;558983.988;2.426;2
L400082;23-9-2021 16:47;;116078.229;558984.921;2.446;2
L400083;23-9-2021 16:47;;116077.376;558985.882;2.43;2
L400084;23-9-2021 16:47;;116076.684;558987.029;2.45;2
L400085;23-9-2021 16:47;;116075.121;558988.822;2.518;2
L400086;23-9-2021 16:47;;116073.677;558990.402;2.452;2
L400087;23-9-2021 16:47;;116072.978;558991.355;2.44;2
L400088;23-9-2021 16:47;;116072.221;558992.245;2.458;2
L400089;23-9-2021 16:47;;116071.425;558993.172;2.455;2
L400090;23-9-2021 16:47;;116070.648;558994.11;2.471;2
L400091;23-9-2021 16:47;;116069.825;558995.188;2.601;2
L400092;23-9-2021 16:47;;116069.174;558996.246;2.532;2
L400093;23-9-2021 16:47;;116068.298;558997.306;2.504;2
L400094;23-9-2021 16:47;;116067.66;558998.361;2.539;2
L400095;23-9-2021 16:47;;116066.97;558999.437;2.592;2
L400096;23-9-2021 16:47;;116065.737;559001.358;2.701;2
L400097;23-9-2021 16:47;;116065.252;559002.422;2.778;2
L400098;23-9-2021 16:47;;116064.666;559003.527;2.736;2
L400099;23-9-2021 16:47;;116063.953;559004.624;2.771;2
L400100;23-9-2021 16:47;;116063.272;559005.503;2.852;2
L400101;23-9-2021 16:47;;116062.694;559006.617;2.871;2
L400102;23-9-2021 16:47;;116062.096;559007.661;2.833;2
L400103;23-9-2021 16:47;;116061.285;559008.671;2.805;2
L400104;23-9-2021 16:47;;116060.482;559009.693;2.849;2
L400105;23-9-2021 16:47;;116059.761;559010.744;2.889;2
L400106;23-9-2021 16:47;;116059.179;559011.93;2.873;2
L400107;23-9-2021 16:47;;116058.601;559013.171;2.943;2
L400108;23-9-2021 16:47;;116057.962;559014.101;2.947;2
L400109;23-9-2021 16:47;;116057.08;559015.169;3.035;2
L400110;23-9-2021 16:47;;116056.525;559016.121;3.061;2
L400111;23-9-2021 16:47;;116055.863;559017.314;3.145;2
L400112;23-9-2021 16:47;;116055.318;559018.398;3.264;2
L400113;23-9-2021 16:47;;116054.848;559019.564;3.291;2
L400114;23-9-2021 16:47;;116054.198;559020.576;3.345;2
L400115;23-9-2021 16:47;;116053.678;559021.424;3.422;2
L400116;23-9-2021 16:47;;116053.089;559022.498;3.492;2
L400117;23-9-2021 16:47;;116052.408;559023.557;3.551;2
L400118;23-9-2021 16:47;;116051.658;559024.559;3.552;2
L400119;23-9-2021 16:47;;116050.971;559025.477;3.591;2
L400120;23-9-2021 16:47;;116050.398;559026.436;3.631;2
L400121;23-9-2021 16:47;;116049.574;559027.439;3.633;2
L400122;23-9-2021 16:48;;116048.747;559028.327;3.673;2
L400123;23-9-2021 16:48;;116048.023;559029.255;3.671;2
L400124;23-9-2021 16:48;;116047.336;559030.423;3.795;2
L400125;23-9-2021 16:48;;116046.814;559031.527;3.864;2
L400126;23-9-2021 16:48;;116046.223;559032.42;3.903;2
L400127;23-9-2021 16:48;;116045.613;559033.479;3.973;2
L400128;23-9-2021 16:48;;116044.986;559034.228;3.996;2
L400129;23-9-2021 16:48;;116044.39;559035.113;4.031;2
L400130;23-9-2021 16:48;;116043.894;559036.18;4.045;2
L400131;23-9-2021 16:48;;116043.553;559037.298;4.129;2
L400132;23-9-2021 16:48;;116043.083;559038.348;4.222;2
L400133;23-9-2021 16:48;;116042.6;559039.313;4.302;2
L400134;23-9-2021 16:48;;116042.088;559040.279;4.385;2
L400135;23-9-2021 16:48;;116041.715;559041.143;4.485;2
L400136;23-9-2021 16:48;;116041.561;559041.303;4.494;2
L500001;23-9-2021 16:20;;115719.038;558559.224;-1.443;2
L500002;23-9-2021 16:20;;115718.884;558559.356;-1.456;2
L500003;23-9-2021 16:20;;115718.577;558559.713;-1.439;2
L500004;23-9-2021 16:20;;115718.147;558560.139;-1.418;2
L500005;23-9-2021 16:20;;115717.677;558560.642;-1.43;2
L500006;23-9-2021 16:20;;115717.374;558561.013;-1.419;2
L500007;23-9-2021 16:20;;115717.041;558561.398;-1.417;2
L500008;23-9-2021 16:20;;115716.697;558561.718;-1.418;2
L500009;23-9-2021 16:20;;115716.373;558562.077;-1.406;2
L500010;23-9-2021 16:20;;115715.987;558562.562;-1.401;2
L500011;23-9-2021 16:20;;115715.526;558563.071;-1.376;2
L500012;23-9-2021 16:20;;115715.024;558563.426;-1.375;2
L500013;23-9-2021 16:20;;115714.702;558563.799;-1.377;2
L500014;23-9-2021 16:20;;115714.323;558564.201;-1.377;2
L500015;23-9-2021 16:20;;115713.973;558564.679;-1.363;2
L500016;23-9-2021 16:20;;115713.571;558565.15;-1.378;2
L500017;23-9-2021 16:20;;115713.19;558565.456;-1.348;2
L500018;23-9-2021 16:20;;115712.833;558565.966;-1.344;2
L500019;23-9-2021 16:21;;115712.444;558566.415;-1.355;2
L500020;23-9-2021 16:21;;115711.943;558566.727;-1.327;2
L500021;23-9-2021 16:21;;115711.375;558567.233;-1.321;2
L500022;23-9-2021 16:21;;115711.132;558567.428;-1.358;2
L500023;23-9-2021 16:21;;115710.548;558568.085;-1.33;2
L500024;23-9-2021 16:21;;115710.35;558568.488;-1.326;2
L500025;23-9-2021 16:21;;115709.76;558569.11;-1.307;2
L500026;23-9-2021 16:21;;115709.32;558569.471;-1.308;2
L500027;23-9-2021 16:21;;115708.908;558569.874;-1.303;2
L500028;23-9-2021 16:21;;115708.474;558570.38;-1.286;2
L500029;23-9-2021 16:21;;115707.932;558570.845;-1.289;2
L500030;23-9-2021 16:21;;115707.722;558571.107;-1.275;2
L500031;23-9-2021 16:21;;115707.249;558571.556;-1.262;2
L500032;23-9-2021 16:21;;115706.747;558572.132;-1.286;2
L500033;23-9-2021 16:21;;115706.215;558572.601;-1.277;2
L500034;23-9-2021 16:21;;115705.739;558573.008;-1.275;2
L500035;23-9-2021 16:21;;115705.377;558573.463;-1.256;2
L500036;23-9-2021 16:21;;115704.977;558573.842;-1.247;2
L500037;23-9-2021 16:21;;115704.503;558574.217;-1.24;2
L500038;23-9-2021 16:21;;115704.059;558574.75;-1.238;2
L500039;23-9-2021 16:21;;115703.509;558575.224;-1.235;2
L500040;23-9-2021 16:21;;115703.068;558575.576;-1.244;2
L500041;23-9-2021 16:21;;115702.634;558576.015;-1.231;2
L500042;23-9-2021 16:21;;115702.044;558576.446;-1.22;2
L500043;23-9-2021 16:21;;115701.539;558576.97;-1.212;2
L500044;23-9-2021 16:21;;115701.083;558577.431;-1.227;2
L500045;23-9-2021 16:21;;115700.579;558577.833;-1.206;2
L500046;23-9-2021 16:21;;115700.181;558578.302;-1.22;2
L500047;23-9-2021 16:21;;115699.651;558578.714;-1.205;2
L500048;23-9-2021 16:21;;115699.122;558579.189;-1.184;2
L500049;23-9-2021 16:21;;115698.666;558579.642;-1.192;2
L500050;23-9-2021 16:21;;115698.118;558580.041;-1.192;2
L500051;23-9-2021 16:21;;115697.625;558580.474;-1.185;2
L500052;23-9-2021 16:21;;115697.182;558580.966;-1.162;2
L500053;23-9-2021 16:21;;115696.602;558581.463;-1.181;2
L500054;23-9-2021 16:21;;115696.151;558581.97;-1.153;2
L500055;23-9-2021 16:21;;115695.73;558582.503;-1.142;2
L500056;23-9-2021 16:21;;115695.208;558582.902;-1.162;2
L500057;23-9-2021 16:21;;115694.727;558583.413;-1.154;2
L500058;23-9-2021 16:21;;115694.281;558583.945;-1.137;2
L500059;23-9-2021 16:21;;115693.718;558584.344;-1.122;2
L500060;23-9-2021 16:21;;115693.291;558584.774;-1.122;2
L500061;23-9-2021 16:21;;115692.851;558585.165;-1.127;2
L500062;23-9-2021 16:21;;115692.398;558585.699;-1.123;2
L500063;23-9-2021 16:21;;115691.93;558586.324;-1.112;2
L500064;23-9-2021 16:21;;115691.372;558586.808;-1.118;2
L500065;23-9-2021 16:21;;115690.862;558587.214;-1.096;2
L500066;23-9-2021 16:21;;115690.455;558587.784;-1.097;2
L500067;23-9-2021 16:21;;115689.822;558588.238;-1.099;2
L500068;23-9-2021 16:21;;115689.34;558588.776;-1.092;2
L500069;23-9-2021 16:21;;115688.928;558589.308;-1.101;2
L500070;23-9-2021 16:21;;115688.358;558589.627;-1.086;2
L500071;23-9-2021 16:21;;115687.822;558590.045;-1.084;2
L500072;23-9-2021 16:21;;115687.274;558590.547;-1.087;2
L500073;23-9-2021 16:21;;115686.659;558590.962;-1.084;2
L500074;23-9-2021 16:21;;115686.113;558591.389;-1.071;2
L500075;23-9-2021 16:21;;115685.548;558591.914;-1.058;2
L500076;23-9-2021 16:21;;115685.043;558592.358;-1.054;2
L500077;23-9-2021 16:21;;115684.536;558592.825;-1.045;2
L500078;23-9-2021 16:22;;115683.974;558593.402;-1.082;2
L500079;23-9-2021 16:22;;115683.439;558593.853;-1.074;2
L500080;23-9-2021 16:22;;115682.707;558594.514;-1.046;2
L500081;23-9-2021 16:22;;115681.857;558595.25;-1.035;2
L500082;23-9-2021 16:22;;115681.427;558595.776;-1.057;2
L500083;23-9-2021 16:22;;115680.956;558596.42;-1.028;2
L500084;23-9-2021 16:22;;115680.401;558596.81;-0.982;2
L500085;23-9-2021 16:22;;115679.936;558597.232;-0.997;2
L500086;23-9-2021 16:22;;115679.349;558597.689;-0.967;2
L500087;23-9-2021 16:22;;115678.77;558598.12;-0.939;2
L500088;23-9-2021 16:22;;115678.319;558598.566;-0.931;2
L500089;23-9-2021 16:22;;115677.826;558599.143;-0.918;2
L500090;23-9-2021 16:22;;115677.216;558599.77;-0.905;2
L500091;23-9-2021 16:22;;115676.634;558600.264;-0.889;2
L500092;23-9-2021 16:22;;115676.094;558600.716;-0.876;2
L500093;23-9-2021 16:22;;115675.548;558601.106;-0.9;2
L500094;23-9-2021 16:22;;115674.994;558601.623;-0.873;2
L500095;23-9-2021 16:22;;115674.5;558602.06;-0.864;2
L500096;23-9-2021 16:22;;115673.99;558602.546;-0.853;2
L500097;23-9-2021 16:22;;115673.462;558603.013;-0.847;2
L500098;23-9-2021 16:22;;115672.857;558603.456;-0.83;2
L500099;23-9-2021 16:22;;115672.262;558603.962;-0.81;2
L500100;23-9-2021 16:22;;115671.744;558604.453;-0.809;2
L500101;23-9-2021 16:22;;115671.231;558604.95;-0.777;2
L500102;23-9-2021 16:22;;115670.639;558605.471;-0.769;2
L500103;23-9-2021 16:22;;115670.045;558605.882;-0.78;2
L500104;23-9-2021 16:22;;115669.426;558606.374;-0.744;2
L500105;23-9-2021 16:22;;115668.862;558606.914;-0.751;2
L500106;23-9-2021 16:22;;115668.295;558607.351;-0.731;2
L500107;23-9-2021 16:22;;115667.839;558607.908;-0.694;2
L500108;23-9-2021 16:22;;115667.466;558608.486;-0.698;2
L500109;23-9-2021 16:22;;115666.9;558608.964;-0.681;2
L500110;23-9-2021 16:22;;115666.245;558609.503;-0.654;2
L500111;23-9-2021 16:22;;115665.668;558610.033;-0.622;2
L500112;23-9-2021 16:22;;115665.111;558610.522;-0.6;2
L500113;23-9-2021 16:22;;115664.53;558611.021;-0.562;2
L500114;23-9-2021 16:22;;115663.943;558611.505;-0.532;2
L500115;23-9-2021 16:22;;115663.428;558612.038;-0.467;2
L500116;23-9-2021 16:22;;115662.737;558612.589;-0.453;2
L500117;23-9-2021 16:22;;115662.154;558613.263;-0.408;2
L500118;23-9-2021 16:22;;115661.538;558613.982;-0.295;2
L500119;23-9-2021 16:22;;115660.845;558614.638;-0.173;2
L500120;23-9-2021 16:22;;115659.973;558615.157;-0.052;2
L500121;23-9-2021 16:22;;115659.063;558615.835;0.064;2
L500122;23-9-2021 16:22;;115658.137;558616.506;0.119;2
L500123;23-9-2021 16:22;;115657.141;558617.212;0.16;2
L500124;23-9-2021 16:22;;115656.25;558617.945;0.211;2
L500125;23-9-2021 16:22;;115655.332;558618.611;0.311;2
L500126;23-9-2021 16:22;;115654.463;558619.279;0.415;2
L500127;23-9-2021 16:22;;115653.641;558619.996;0.527;2
L500128;23-9-2021 16:22;;115652.67;558620.911;0.672;2
L500129;23-9-2021 16:22;;115651.011;558622.445;0.884;2
L500130;23-9-2021 16:22;;115650.192;558623.225;0.961;2
L500131;23-9-2021 16:22;;115649.398;558624.014;0.995;2
L500132;23-9-2021 16:22;;115648.653;558624.769;1.03;2
L500133;23-9-2021 16:22;;115647.933;558625.496;1.068;2
L500134;23-9-2021 16:22;;115647.11;558626.143;1.08;2
L500135;23-9-2021 16:22;;115646.207;558626.956;1.035;2
L500136;23-9-2021 16:23;;115645.328;558627.746;0.998;2
L500137;23-9-2021 16:23;;115644.54;558628.59;1.005;2
L500138;23-9-2021 16:23;;115643.598;558629.386;1.079;2
L500139;23-9-2021 16:23;;115642.783;558630.105;1.15;2
L500140;23-9-2021 16:23;;115641.943;558630.765;1.158;2
L500141;23-9-2021 16:23;;115641.225;558631.497;1.195;2
L500142;23-9-2021 16:23;;115640.487;558632.277;1.229;2
L500143;23-9-2021 16:23;;115639.804;558633.026;1.279;2
L500144;23-9-2021 16:23;;115639.037;558633.846;1.316;2
L500145;23-9-2021 16:23;;115638.263;558634.631;1.382;2
L500146;23-9-2021 16:23;;115637.491;558635.448;1.464;2
L500147;23-9-2021 16:23;;115636.637;558636.074;1.554;2
L500148;23-9-2021 16:23;;115635.844;558636.672;1.62;2
L500149;23-9-2021 16:23;;115634.961;558637.299;1.661;2
L500150;23-9-2021 16:23;;115634.007;558637.929;1.67;2
L500151;23-9-2021 16:23;;115633.251;558638.59;1.676;2
L500152;23-9-2021 16:23;;115632.303;558639.308;1.729;2
L500153;23-9-2021 16:23;;115631.449;558640.08;1.78;2
L500154;23-9-2021 16:23;;115630.459;558640.85;1.849;2
L500155;23-9-2021 16:23;;115629.574;558641.593;1.885;2
L500156;23-9-2021 16:23;;115628.688;558642.375;1.92;2
L500157;23-9-2021 16:23;;115627.536;558643.407;2.001;2
L500158;23-9-2021 16:23;;115626.758;558644.276;2.072;2
L500159;23-9-2021 16:23;;115625.886;558645.178;2.16;2
L500160;23-9-2021 16:23;;115625.038;558645.976;2.252;2
L500161;23-9-2021 16:23;;115624.194;558646.737;2.307;2
L500162;23-9-2021 16:23;;115623.35;558647.534;2.413;2
L500163;23-9-2021 16:23;;115622.495;558648.153;2.464;2
L500164;23-9-2021 16:23;;115621.722;558648.885;2.516;2
L500165;23-9-2021 16:23;;115620.989;558649.748;2.614;2
L500166;23-9-2021 16:23;;115620.28;558650.496;2.7;2
L500167;23-9-2021 16:23;;115619.413;558651.178;2.772;2
L500168;23-9-2021 16:23;;115618.499;558651.907;2.829;2
L500169;23-9-2021 16:23;;115617.605;558652.593;2.952;2
L500170;23-9-2021 16:23;;115616.909;558653.394;3.038;2
L500171;23-9-2021 16:23;;115615.616;558654.71;3.231;2
L500172;23-9-2021 16:23;;115614.528;558655.71;3.408;2
L500173;23-9-2021 16:23;;115613.785;558656.39;3.521;2
L500174;23-9-2021 16:23;;115611.945;558658.241;3.976;2
L600001;23-9-2021 15:53;;115475.32;558175.293;-1.424;2
L600002;23-9-2021 15:53;;115474.763;558175.755;-1.428;2
L600003;23-9-2021 15:53;;115474.59;558175.997;-1.428;2
L600004;23-9-2021 15:53;;115474.138;558176.307;-1.421;2
L600005;23-9-2021 15:53;;115472.094;558177.759;-1.399;2
L600006;23-9-2021 15:53;;115470.711;558178.675;-1.398;2
L600007;23-9-2021 15:53;;115470.144;558179.283;-1.396;2
L600008;23-9-2021 15:53;;115469.527;558179.833;-1.393;2
