Point ID;GNSS Position SoLution.Start Time;;Easting;Northing;ELevation;GNSS Position SoLution.Antenna Height
L100095         ;23-9-2021;;117397.567;560064.134;0.967;2
L100096         ;23-9-2021;;117396.333;560064.441;0.897;2
L100097         ;23-9-2021;;117395.045;560064.634;0.795;2
L100098         ;23-9-2021;;117393.712;560064.908;0.726;2
L100099         ;23-9-2021;;117392.339;560065.118;0.687;2
L100100         ;23-9-2021;;117390.977;560065.281;0.681;2
L100101         ;23-9-2021;;117389.827;560065.606;0.707;2
L100102         ;23-9-2021;;117388.633;560065.95;0.733;2
L100103         ;23-9-2021;;117387.376;560066.434;0.761;2
L100104         ;23-9-2021;;117386.18;560066.907;0.862;2
L100105         ;23-9-2021;;117385.065;560067.39;0.973;2
L100106         ;23-9-2021;;117384.013;560067.872;1.073;2
L100107         ;23-9-2021;;117382.884;560068.428;1.07;2
L100108         ;23-9-2021;;117381.867;560069.052;1.028;2
L100109         ;23-9-2021;;117380.703;560069.658;0.977;2
L100110         ;23-9-2021;;117379.473;560070.321;0.932;2
L100111         ;23-9-2021;;117378.369;560070.937;0.9;2
L100112         ;23-9-2021;;117377.29;560071.462;0.851;2
L100113         ;23-9-2021;;117376.087;560072.037;0.796;2
L100114         ;23-9-2021;;117374.879;560072.51;0.826;2
L100115         ;23-9-2021;;117373.701;560073.062;0.876;2
L100116         ;23-9-2021;;117372.584;560073.522;0.926;2
L100117         ;23-9-2021;;117371.474;560073.892;0.957;2
L100118         ;23-9-2021;;117370.431;560074.274;0.974;2
L100119         ;23-9-2021;;117369.384;560074.6;0.998;2
L20001          ;23-9-2021;;117239.36;559776.774;-1.468;2
L20002          ;23-9-2021;;117239.344;559776.797;-1.453;2
L20003          ;23-9-2021;;117239.14;559777.255;-1.48;2
L20004          ;23-9-2021;;117238.856;559777.733;-1.479;2
L20005          ;23-9-2021;;117238.567;559778.015;-1.475;2
L20006          ;23-9-2021;;117238.306;559778.368;-1.472;2
L20007          ;23-9-2021;;117238.022;559778.82;-1.463;2
L20008          ;23-9-2021;;117237.649;559779.26;-1.459;2
L20009          ;23-9-2021;;117237.225;559779.657;-1.462;2
L20010          ;23-9-2021;;117236.893;559779.98;-1.444;2
L20011          ;23-9-2021;;117236.562;559780.271;-1.45;2
L20012          ;23-9-2021;;117236.283;559780.743;-1.455;2
L20013          ;23-9-2021;;117236.032;559781.233;-1.454;2
L20014          ;23-9-2021;;117235.563;559781.471;-1.446;2
L20015          ;23-9-2021;;117235.186;559781.747;-1.444;2
L20016          ;23-9-2021;;117234.792;559782.141;-1.449;2
L20017          ;23-9-2021;;117234.386;559782.496;-1.432;2
L20018          ;23-9-2021;;117233.987;559782.766;-1.443;2
L20019          ;23-9-2021;;117233.658;559783.092;-1.444;2
L20020          ;23-9-2021;;117233.229;559783.567;-1.428;2
L20021          ;23-9-2021;;117232.795;559783.899;-1.444;2
L20022          ;23-9-2021;;117232.31;559784.202;-1.437;2
L20023          ;23-9-2021;;117231.927;559784.575;-1.421;2
L20024          ;23-9-2021;;117231.62;559784.887;-1.427;2
L20025          ;23-9-2021;;117231.23;559785.196;-1.425;2
L20026          ;23-9-2021;;117230.791;559785.629;-1.426;2
L20027          ;23-9-2021;;117230.238;559786.018;-1.442;2
L20028          ;23-9-2021;;117229.793;559786.254;-1.435;2
L20029          ;23-9-2021;;117229.293;559786.495;-1.439;2
L20030          ;23-9-2021;;117228.897;559786.874;-1.441;2
L20031          ;23-9-2021;;117228.443;559787.29;-1.444;2
L20032          ;23-9-2021;;117227.987;559787.622;-1.457;2
L20033          ;23-9-2021;;117227.497;559787.972;-1.444;2
L20034          ;23-9-2021;;117227.035;559788.432;-1.462;2
L20035          ;23-9-2021;;117226.682;559788.905;-1.483;2
L20036          ;23-9-2021;;117226.263;559789.221;-1.471;2
L20037          ;23-9-2021;;117225.881;559789.466;-1.471;2
L20038          ;23-9-2021;;117225.581;559789.686;-1.477;2
L20039          ;23-9-2021;;117225.244;559790.036;-1.464;2
L20040          ;23-9-2021;;117224.923;559790.454;-1.454;2
L20041          ;23-9-2021;;117224.926;559790.399;-0.531;2
L20042          ;23-9-2021;;117224.949;559790.273;-0.555;2
L20043          ;23-9-2021;;117224.853;559790.214;-0.485;2
L20044          ;23-9-2021;;117224.881;559790.21;-0.462;2
L20045          ;23-9-2021;;117224.97;559790.2;-0.511;2
L20046          ;23-9-2021;;117225.02;559790.155;-0.504;2
L20047          ;23-9-2021;;117225.088;559790.173;-0.499;2
L20048          ;23-9-2021;;117225.153;559790.206;-0.605;2
L20049          ;23-9-2021;;117224.781;559790.371;-1.466;2
L20050          ;23-9-2021;;117224.519;559790.667;-1.456;2
L20051          ;23-9-2021;;117223.981;559791.083;-1.455;2
L20052          ;23-9-2021;;117223.531;559791.552;-1.459;2
L20053          ;23-9-2021;;117223.113;559792.149;-1.451;2
L20054          ;23-9-2021;;117222.759;559792.774;-1.438;2
L20055          ;23-9-2021;;117222.446;559793.293;-1.442;2
L20056          ;23-9-2021;;117221.945;559793.881;-1.469;2
L20057          ;23-9-2021;;117221.433;559794.288;-1.448;2
L20058          ;23-9-2021;;117220.944;559794.895;-1.442;2
L20059          ;23-9-2021;;117220.478;559795.371;-1.433;2
L20060          ;23-9-2021;;117220.012;559795.731;-1.427;2
L20061          ;23-9-2021;;117219.531;559796.271;-1.428;2
L20062          ;23-9-2021;;117218.986;559796.78;-1.421;2
L20063          ;23-9-2021;;117218.422;559797.418;-1.404;2
L20064          ;23-9-2021;;117217.823;559797.928;-1.374;2
L20065          ;23-9-2021;;117217.323;559798.425;-1.374;2
L20066          ;23-9-2021;;117216.792;559798.875;-1.379;2
L20067          ;23-9-2021;;117216.234;559799.329;-1.38;2
L20068          ;23-9-2021;;117215.67;559799.719;-1.367;2
L20069          ;23-9-2021;;117215.239;559800.252;-1.367;2
L20070          ;23-9-2021;;117214.77;559800.83;-1.368;2
L20071          ;23-9-2021;;117214.35;559801.248;-1.392;2
L20072          ;23-9-2021;;117213.879;559801.612;-1.366;2
L20073          ;23-9-2021;;117213.34;559801.982;-1.341;2
L20074          ;23-9-2021;;117212.87;559802.536;-1.355;2
L20075          ;23-9-2021;;117212.475;559803.052;-1.35;2
L20076          ;23-9-2021;;117212.041;559803.549;-1.37;2
L20077          ;23-9-2021;;117211.58;559803.961;-1.365;2
L20078          ;23-9-2021;;117211.195;559804.37;-1.362;2
L20079          ;23-9-2021;;117210.806;559804.812;-1.363;2
L20080          ;23-9-2021;;117210.401;559805.3;-1.35;2
L20081          ;23-9-2021;;117210.024;559805.773;-1.355;2
L20082          ;23-9-2021;;117209.658;559806.201;-1.354;2
L20083          ;23-9-2021;;117209.244;559806.708;-1.356;2
L20084          ;23-9-2021;;117208.838;559807.08;-1.333;2
L20085          ;23-9-2021;;117208.457;559807.488;-1.315;2
L20086          ;23-9-2021;;117208.16;559807.798;-1.308;2
L20087          ;23-9-2021;;117207.846;559808.189;-1.311;2
L20088          ;23-9-2021;;117207.532;559808.662;-1.315;2
L20089          ;23-9-2021;;117207.104;559809.206;-1.282;2
L20090          ;23-9-2021;;117206.673;559809.54;-1.284;2
L20091          ;23-9-2021;;117206.287;559809.813;-1.272;2
L20092          ;23-9-2021;;117205.91;559810.308;-1.259;2
L20093          ;23-9-2021;;117205.522;559810.791;-1.246;2
L20094          ;23-9-2021;;117205.148;559811.351;-1.242;2
L20095          ;23-9-2021;;117204.609;559811.856;-1.22;2
L20096          ;23-9-2021;;117204.184;559812.29;-1.212;2
L20097          ;23-9-2021;;117203.637;559812.974;-1.2;2
L20098          ;23-9-2021;;117203.009;559813.624;-1.195;2
L20099          ;23-9-2021;;117202.423;559814.237;-1.185;2
L20100          ;23-9-2021;;117201.938;559814.862;-1.176;2
L20101          ;23-9-2021;;117201.45;559815.561;-1.155;2
L20102          ;23-9-2021;;117200.962;559816.091;-1.11;2
L20103          ;23-9-2021;;117200.769;559816.369;-1.021;2
L20104          ;23-9-2021;;117200.639;559816.536;-0.959;2
L20105          ;23-9-2021;;117200.287;559816.919;-0.904;2
L20106          ;23-9-2021;;117199.888;559817.413;-0.838;2
L20107          ;23-9-2021;;117199.532;559817.924;-0.782;2
L20108          ;23-9-2021;;117199.219;559818.243;-0.738;2
L20109          ;23-9-2021;;117198.818;559818.688;-0.672;2
L20110          ;23-9-2021;;117198.525;559819.082;-0.621;2
L20111          ;23-9-2021;;117198;559819.543;-0.599;2
L20112          ;23-9-2021;;117197.552;559819.882;-0.504;2
L20113          ;23-9-2021;;117197.06;559820.219;-0.408;2
L20114          ;23-9-2021;;117196.359;559820.796;-0.307;2
L20115          ;23-9-2021;;117195.55;559821.403;-0.187;2
L20116          ;23-9-2021;;117194.737;559822.087;-0.065;2
L20117          ;23-9-2021;;117193.862;559822.81;0.068;2
L20118          ;23-9-2021;;117192.915;559823.71;0.226;2
L20119          ;23-9-2021;;117191.941;559824.546;0.383;2
L20120          ;23-9-2021;;117190.893;559825.31;0.529;2
L20121          ;23-9-2021;;117189.73;559826.017;0.674;2
L20122          ;23-9-2021;;117188.651;559826.804;0.823;2
L20123          ;23-9-2021;;117187.734;559827.612;0.919;2
L20124          ;23-9-2021;;117186.878;559828.468;1.003;2
L20125          ;23-9-2021;;117185.855;559829.244;1.06;2
L20126          ;23-9-2021;;117184.815;559830.005;1.043;2
L20127          ;23-9-2021;;117183.718;559830.697;1.034;2
L20128          ;23-9-2021;;117182.653;559831.55;0.979;2
L20129          ;23-9-2021;;117181.569;559832.545;0.977;2
L20130          ;23-9-2021;;117180.442;559833.469;1.015;2
L20131          ;23-9-2021;;117179.381;559834.361;1.125;2
L20132          ;23-9-2021;;117178.493;559835.156;1.113;2
L20133          ;23-9-2021;;117177.5;559835.966;1.172;2
L20134          ;23-9-2021;;117176.534;559836.88;1.244;2
L20135          ;23-9-2021;;117175.76;559837.727;1.286;2
L20136          ;23-9-2021;;117174.905;559838.594;1.338;2
L20137          ;23-9-2021;;117173.952;559839.486;1.384;2
L20138          ;23-9-2021;;117173.085;559840.392;1.4;2
L20139          ;23-9-2021;;117172.056;559841.275;1.437;2
L20140          ;23-9-2021;;117170.956;559842.09;1.465;2
L20141          ;23-9-2021;;117170.022;559842.997;1.453;2
L20142          ;23-9-2021;;117168.944;559843.961;1.428;2
L20143          ;23-9-2021;;117168.064;559844.867;1.412;2
L20144          ;23-9-2021;;117167.177;559845.8;1.402;2
L20145          ;23-9-2021;;117166.25;559846.794;1.399;2
L20146          ;23-9-2021;;117165.261;559847.806;1.408;2
L20147          ;23-9-2021;;117164.326;559848.732;1.421;2
L20148          ;23-9-2021;;117163.371;559849.641;1.45;2
L20149          ;23-9-2021;;117162.357;559850.534;1.477;2
L20150          ;23-9-2021;;117161.399;559851.492;1.536;2
L20151          ;23-9-2021;;117160.538;559852.394;1.566;2
L20152          ;23-9-2021;;117159.78;559853.189;1.6;2
L20153          ;23-9-2021;;117159.094;559853.989;1.678;2
L20154          ;23-9-2021;;117158.662;559854.683;1.745;2
L20155          ;23-9-2021;;117158.118;559855.286;1.766;2
L300001         ;23-9-2021;;116855.288;559508.374;-1.651;2
L300002         ;23-9-2021;;116855.075;559508.621;-1.624;2
L300003         ;23-9-2021;;116854.893;559509.002;-1.635;2
L300004         ;23-9-2021;;116854.529;559509.445;-1.621;2
L300005         ;23-9-2021;;116854.186;559509.768;-1.622;2
L300006         ;23-9-2021;;116853.943;559510.122;-1.614;2
L300007         ;23-9-2021;;116853.71;559510.576;-1.62;2
L300008         ;23-9-2021;;116853.385;559511.081;-1.611;2
L300009         ;23-9-2021;;116853.086;559511.506;-1.615;2
L300010         ;23-9-2021;;116852.783;559512.026;-1.616;2
L300011         ;23-9-2021;;116852.583;559512.581;-1.609;2
L300012         ;23-9-2021;;116852.348;559513.139;-1.591;2
L300013         ;23-9-2021;;116852.088;559513.557;-1.571;2
L300014         ;23-9-2021;;116851.731;559514.051;-1.544;2
L300015         ;23-9-2021;;116851.429;559514.569;-1.52;2
L300016         ;23-9-2021;;116851.118;559514.937;-1.515;2
L300017         ;23-9-2021;;116850.844;559515.453;-1.517;2
L300018         ;23-9-2021;;116850.541;559516.118;-1.502;2
L300019         ;23-9-2021;;116850.255;559516.705;-1.505;2
L300020         ;23-9-2021;;116849.967;559517.126;-1.494;2
L300021         ;23-9-2021;;116849.65;559517.586;-1.484;2
L300022         ;23-9-2021;;116849.374;559518.074;-1.488;2
L300023         ;23-9-2021;;116849.131;559518.559;-1.472;2
L300024         ;23-9-2021;;116848.913;559518.992;-1.452;2
L300025         ;23-9-2021;;116848.576;559519.526;-1.45;2
L300026         ;23-9-2021;;116848.309;559520.005;-1.443;2
L300027         ;23-9-2021;;116848.048;559520.391;-1.442;2
L300028         ;23-9-2021;;116847.886;559520.776;-1.438;2
L300029         ;23-9-2021;;116847.605;559521.375;-1.42;2
L300030         ;23-9-2021;;116847.279;559521.887;-1.402;2
L300031         ;23-9-2021;;116847.053;559522.261;-1.397;2
L300032         ;23-9-2021;;116846.758;559522.741;-1.375;2
L300033         ;23-9-2021;;116846.582;559523.111;-1.355;2
L300034         ;23-9-2021;;116846.379;559523.421;-1.346;2
L300035         ;23-9-2021;;116846.252;559523.991;-1.326;2
L300036         ;23-9-2021;;116845.989;559524.539;-1.304;2
L300037         ;23-9-2021;;116845.799;559524.897;-1.293;2
L300038         ;23-9-2021;;116845.495;559525.356;-1.275;2
L300039         ;23-9-2021;;116845.245;559525.863;-1.258;2
L300040         ;23-9-2021;;116844.877;559526.303;-1.248;2
L300041         ;23-9-2021;;116844.634;559526.748;-1.224;2
L300042         ;23-9-2021;;116844.292;559527.332;-1.215;2
L300043         ;23-9-2021;;116843.996;559527.832;-1.214;2
L300044         ;23-9-2021;;116843.821;559528.226;-1.212;2
L300045         ;23-9-2021;;116843.547;559528.544;-1.203;2
L300046         ;23-9-2021;;116843.29;559529.05;-1.19;2
L300047         ;23-9-2021;;116843.046;559529.666;-1.178;2
L300048         ;23-9-2021;;116842.857;559529.919;-1.176;2
L300049         ;23-9-2021;;116842.65;559530.1;-1.181;2
L300050         ;23-9-2021;;116842.476;559530.316;-1.175;2
L300051         ;23-9-2021;;116842.264;559530.755;-1.166;2
L300052         ;23-9-2021;;116842.042;559531.129;-1.162;2
L300053         ;23-9-2021;;116841.922;559531.468;-1.15;2
L300054         ;23-9-2021;;116841.777;559531.767;-1.147;2
L300055         ;23-9-2021;;116841.559;559532.118;-1.142;2
L300056         ;23-9-2021;;116841.342;559532.538;-1.13;2
L300057         ;23-9-2021;;116841.141;559532.833;-1.125;2
L300058         ;23-9-2021;;116840.956;559533.185;-1.103;2
L300059         ;23-9-2021;;116840.78;559533.595;-1.117;2
L300060         ;23-9-2021;;116840.534;559534.069;-1.089;2
L300061         ;23-9-2021;;116840.319;559534.52;-1.074;2
L300062         ;23-9-2021;;116840.088;559535.031;-1.065;2
L300063         ;23-9-2021;;116839.868;559535.462;-1.047;2
L300064         ;23-9-2021;;116839.698;559535.84;-1.039;2
L300065         ;23-9-2021;;116839.53;559536.169;-0.982;2
L300066         ;23-9-2021;;116839.343;559536.43;-0.982;2
L300067         ;23-9-2021;;116839.19;559536.88;-0.898;2
L300068         ;23-9-2021;;116839.006;559537.286;-0.907;2
L300069         ;23-9-2021;;116838.637;559537.592;-0.826;2
L300070         ;23-9-2021;;116838.397;559537.963;-0.805;2
L300071         ;23-9-2021;;116838.08;559538.42;-0.772;2
L300072         ;23-9-2021;;116837.791;559538.882;-0.627;2
L300073         ;23-9-2021;;116837.506;559539.428;-0.539;2
L300074         ;23-9-2021;;116837.091;559540.179;-0.433;2
L300075         ;23-9-2021;;116836.797;559540.895;-0.333;2
L300076         ;23-9-2021;;116836.346;559541.714;-0.235;2
L300077         ;23-9-2021;;116835.838;559542.582;-0.138;2
L300078         ;23-9-2021;;116835.176;559543.575;-0.024;2
L300079         ;23-9-2021;;116834.665;559544.515;0.067;2
L300080         ;23-9-2021;;116834.167;559545.392;0.132;2
L300081         ;23-9-2021;;116833.669;559546.204;0.172;2
L300082         ;23-9-2021;;116833.122;559547.11;0.233;2
L300083         ;23-9-2021;;116832.501;559548.064;0.302;2
L300084         ;23-9-2021;;116831.834;559549.011;0.406;2
L300085         ;23-9-2021;;116831.123;559549.97;0.525;2
L300086         ;23-9-2021;;116830.356;559550.901;0.647;2
L300087         ;23-9-2021;;116829.577;559551.864;0.758;2
L300088         ;23-9-2021;;116828.783;559552.873;0.86;2
L300089         ;23-9-2021;;116828.037;559553.983;0.919;2
L300090         ;23-9-2021;;116827.251;559555.116;0.934;2
L300091         ;23-9-2021;;116826.467;559556.147;1.017;2
L300092         ;23-9-2021;;116825.736;559557.163;1.102;2
L300093         ;23-9-2021;;116825.032;559558.103;1.133;2
L300094         ;23-9-2021;;116824.406;559559.018;1.087;2
L300095         ;23-9-2021;;116823.935;559559.734;0.988;2
L300096         ;23-9-2021;;116823.354;559560.528;1.054;2
L300097         ;23-9-2021;;116822.713;559561.461;1.2;2
L300098         ;23-9-2021;;116822.036;559562.42;1.255;2
L300099         ;23-9-2021;;116821.463;559563.307;1.254;2
L300100         ;23-9-2021;;116820.674;559564.18;1.319;2
L300101         ;23-9-2021;;116819.991;559565.188;1.352;2
L300102         ;23-9-2021;;116819.418;559566.123;1.46;2
L300103         ;23-9-2021;;116818.72;559566.984;1.59;2
L300104         ;23-9-2021;;116818.068;559567.913;1.727;2
L300105         ;23-9-2021;;116817.593;559568.689;1.794;2
L300106         ;23-9-2021;;116816.936;559569.488;1.78;2
L300107         ;23-9-2021;;116816.234;559570.36;1.78;2
L300108         ;23-9-2021;;116815.589;559571.331;1.757;2
L300109         ;23-9-2021;;116814.929;559572.263;1.74;2
L300110         ;23-9-2021;;116814.197;559573.226;1.721;2
L300111         ;23-9-2021;;116813.488;559574.099;1.708;2
L300112         ;23-9-2021;;116812.792;559575.046;1.707;2
L300113         ;23-9-2021;;116812.154;559575.949;1.743;2
L300114         ;23-9-2021;;116811.448;559576.835;1.757;2
L300115         ;23-9-2021;;116810.706;559577.653;1.779;2
L300116         ;23-9-2021;;116810.056;559578.578;1.813;2
L300117         ;23-9-2021;;116809.439;559579.54;1.83;2
L300118         ;23-9-2021;;116808.795;559580.607;1.884;2
L300119         ;23-9-2021;;116808.25;559581.575;1.918;2
L300120         ;23-9-2021;;116807.71;559582.648;1.943;2
L300121         ;23-9-2021;;116807.224;559583.682;1.949;2
L300122         ;23-9-2021;;116806.64;559584.76;2.015;2
L300123         ;23-9-2021;;116805.919;559585.742;2.049;2
L300124         ;23-9-2021;;116805.259;559586.728;2.135;2
L300125         ;23-9-2021;;116804.561;559587.673;2.14;2
