Point ID;GNSS Position Solution.Start Time;;Easting;Northing;Elevation;GNSS Position Solution.Antenna Height
L400072;15-10-2021 09:33;;116117.912;558929.848;-1.161;2
L400073;15-10-2021 09:33;;116118.303;558929.337;-1.164;2
L400074;15-10-2021 09:33;;116118.441;558929.063;-1.184;2
L400075;15-10-2021 09:33;;116118.734;558928.607;-1.205;2
L400076;15-10-2021 09:33;;116119.056;558928.069;-1.218;2
L400077;15-10-2021 09:33;;116119.449;558927.552;-1.21;2
L400078;15-10-2021 09:33;;116119.843;558927.161;-1.239;2
L400079;15-10-2021 09:33;;116120.084;558926.743;-1.221;2
L400080;15-10-2021 09:33;;116120.411;558926.258;-1.23;2
L400081;15-10-2021 09:33;;116120.685;558925.814;-1.243;2
L400082;15-10-2021 09:33;;116121.054;558925.501;-1.247;2
L400083;15-10-2021 09:33;;116121.332;558925.092;-1.254;2
L400084;15-10-2021 09:33;;116121.598;558924.754;-1.254;2
L400085;15-10-2021 09:33;;116121.846;558924.328;-1.254;2
L400086;15-10-2021 09:33;;116122.072;558924.014;-1.252;2
L400087;15-10-2021 09:33;;116122.336;558923.64;-1.263;2
L400088;15-10-2021 09:33;;116122.642;558923.234;-1.301;2
L400089;15-10-2021 09:33;;116122.935;558922.833;-1.302;2
L400090;15-10-2021 09:33;;116123.148;558922.553;-1.302;2
L400091;15-10-2021 09:33;;116123.431;558922.201;-1.3;2
L400092;15-10-2021 09:33;;116123.718;558921.793;-1.305;2
L400093;15-10-2021 09:33;;116123.981;558921.471;-1.326;2
L400094;15-10-2021 09:33;;116124.243;558921.062;-1.318;2
L400095;15-10-2021 09:33;;116124.491;558920.743;-1.334;2
L400096;15-10-2021 09:33;;116124.712;558920.394;-1.347;2
L400097;15-10-2021 09:33;;116124.979;558920.063;-1.354;2
L400098;15-10-2021 09:33;;116125.211;558919.598;-1.348;2
L400099;15-10-2021 09:33;;116125.398;558919.282;-1.348;2
L400100;15-10-2021 09:33;;116125.589;558918.978;-1.37;2
L400101;15-10-2021 09:33;;116125.885;558918.607;-1.372;2
L400102;15-10-2021 09:33;;116126.077;558918.345;-1.382;2
L400103;15-10-2021 09:33;;116126.252;558917.974;-1.385;2
L400104;15-10-2021 09:33;;116126.495;558917.583;-1.402;2
L400105;15-10-2021 09:33;;116126.582;558917.384;-1.413;2
L400106;15-10-2021 09:33;;116126.653;558917.203;-1.419;2
L400107;15-10-2021 09:33;;116126.657;558917.119;-1.423;2
L400108;15-10-2021 09:33;;116126.571;558917.055;-1.431;2
L500001;15-10-2021 09:08;;115634.343;558640.179;1.722;2
L500002;15-10-2021 09:08;;115634.317;558640.079;1.724;2
L500003;15-10-2021 09:08;;115634.697;558639.729;1.695;2
L500004;15-10-2021 09:08;;115635.538;558638.914;1.69;2
L500005;15-10-2021 09:08;;115636.331;558638.182;1.667;2
L500006;15-10-2021 09:08;;115637.13;558637.351;1.602;2
L500007;15-10-2021 09:08;;115637.94;558636.557;1.528;2
L500008;15-10-2021 09:08;;115638.813;558635.678;1.42;2
L500009;15-10-2021 09:08;;115639.671;558634.819;1.366;2
L500010;15-10-2021 09:08;;115640.524;558633.95;1.3;2
L500011;15-10-2021 09:08;;115641.389;558633.176;1.254;2
L500012;15-10-2021 09:08;;115642.304;558632.221;1.227;2
L500013;15-10-2021 09:08;;115643.253;558631.333;1.139;2
L500014;15-10-2021 09:08;;115644.218;558630.4;1.062;2
L500015;15-10-2021 09:08;;115645.123;558629.534;1.128;2
L500016;15-10-2021 09:08;;115645.938;558628.768;1.125;2
L500017;15-10-2021 09:08;;115646.777;558627.952;1.096;2
L500018;15-10-2021 09:08;;115647.664;558627.085;1.048;2
L500019;15-10-2021 09:08;;115648.622;558626.278;0.979;2
L500020;15-10-2021 09:08;;115649.618;558625.356;0.859;2
L500021;15-10-2021 09:08;;115650.606;558624.462;0.73;2
L500022;15-10-2021 09:08;;115651.623;558623.541;0.591;2
L500023;15-10-2021 09:08;;115652.635;558622.522;0.501;2
L500024;15-10-2021 09:08;;115653.501;558621.706;0.476;2
L500025;15-10-2021 09:08;;115654.379;558620.866;0.431;2
L500026;15-10-2021 09:08;;115655.342;558619.972;0.361;2
L500027;15-10-2021 09:08;;115656.28;558619.101;0.264;2
L500028;15-10-2021 09:08;;115657.172;558618.239;0.186;2
L500029;15-10-2021 09:08;;115657.988;558617.381;0.121;2
L500030;15-10-2021 09:08;;115658.788;558616.675;0.099;2
L500031;15-10-2021 09:08;;115659.566;558615.974;0.023;2
L500032;15-10-2021 09:09;;115660.305;558615.307;-0.08;2
L500033;15-10-2021 09:09;;115660.904;558614.605;-0.154;2
L500034;15-10-2021 09:09;;115661.661;558613.935;-0.239;2
L500035;15-10-2021 09:09;;115662.347;558613.261;-0.325;2
L500036;15-10-2021 09:09;;115662.992;558612.744;-0.479;2
L500037;15-10-2021 09:09;;115663.564;558612.151;-0.514;2
L500038;15-10-2021 09:09;;115663.992;558611.681;-0.543;2
L500039;15-10-2021 09:09;;115664.681;558611.169;-0.597;2
L500040;15-10-2021 09:09;;115665.324;558610.485;-0.615;2
L500041;15-10-2021 09:09;;115665.986;558609.993;-0.643;2
L500042;15-10-2021 09:09;;115666.558;558609.49;-0.666;2
L500043;15-10-2021 09:09;;115667.064;558608.887;-0.675;2
L500044;15-10-2021 09:09;;115667.727;558608.243;-0.697;2
L500045;15-10-2021 09:09;;115668.359;558607.719;-0.707;2
L500046;15-10-2021 09:09;;115668.863;558607.247;-0.73;2
L500047;15-10-2021 09:09;;115669.394;558606.768;-0.741;2
L500048;15-10-2021 09:09;;115669.987;558606.161;-0.754;2
L500049;15-10-2021 09:09;;115670.569;558605.605;-0.764;2
L500050;15-10-2021 09:09;;115671.09;558605.026;-0.781;2
L500051;15-10-2021 09:09;;115671.592;558604.506;-0.801;2
L500052;15-10-2021 09:09;;115672.083;558603.958;-0.804;2
L500053;15-10-2021 09:09;;115672.536;558603.406;-0.818;2
L500054;15-10-2021 09:09;;115673.084;558602.917;-0.815;2
L500055;15-10-2021 09:09;;115673.607;558602.435;-0.826;2
L500056;15-10-2021 09:09;;115674.119;558601.947;-0.839;2
L500057;15-10-2021 09:09;;115674.63;558601.503;-0.858;2
L500058;15-10-2021 09:09;;115675.112;558601.007;-0.864;2
L500059;15-10-2021 09:09;;115675.606;558600.631;-0.883;2
L500060;15-10-2021 09:09;;115676.102;558600.031;-0.888;2
L500061;15-10-2021 09:09;;115676.57;558599.584;-0.901;2
L500062;15-10-2021 09:09;;115677;558599.074;-0.911;2
L500063;15-10-2021 09:09;;115677.484;558598.7;-0.913;2
L500064;15-10-2021 09:09;;115678.012;558598.291;-0.935;2
L500065;15-10-2021 09:09;;115678.48;558597.775;-0.957;2
L500066;15-10-2021 09:09;;115678.958;558597.412;-0.962;2
L500067;15-10-2021 09:09;;115679.374;558596.944;-0.982;2
L500068;15-10-2021 09:09;;115679.805;558596.451;-0.99;2
L500069;15-10-2021 09:09;;115680.28;558596.046;-1.028;2
L500070;15-10-2021 09:09;;115680.836;558595.527;-1.031;2
L500071;15-10-2021 09:09;;115681.313;558595.11;-1.049;2
L500072;15-10-2021 09:09;;115681.792;558594.584;-1.063;2
L500073;15-10-2021 09:09;;115682.173;558594.215;-1.057;2
L500074;15-10-2021 09:09;;115682.574;558593.79;-1.064;2
L500075;15-10-2021 09:09;;115682.95;558593.367;-1.078;2
L500076;15-10-2021 09:09;;115683.339;558592.961;-1.072;2
L500077;15-10-2021 09:09;;115683.791;558592.571;-1.066;2
L500078;15-10-2021 09:09;;115684.197;558592.229;-1.069;2
L500079;15-10-2021 09:09;;115684.487;558591.87;-1.073;2
L500080;15-10-2021 09:09;;115684.991;558591.438;-1.074;2
L500081;15-10-2021 09:09;;115685.462;558591.024;-1.075;2
L500082;15-10-2021 09:09;;115685.86;558590.578;-1.075;2
L500083;15-10-2021 09:09;;115686.284;558590.262;-1.074;2
L500084;15-10-2021 09:09;;115686.655;558589.903;-1.079;2
L500085;15-10-2021 09:09;;115687.153;558589.468;-1.085;2
L500086;15-10-2021 09:09;;115687.646;558589.018;-1.086;2
L500087;15-10-2021 09:09;;115688.164;558588.588;-1.095;2
L500088;15-10-2021 09:09;;115688.622;558588.291;-1.104;2
L500089;15-10-2021 09:09;;115689.026;558587.892;-1.105;2
L500090;15-10-2021 09:09;;115689.453;558587.492;-1.112;2
L500091;15-10-2021 09:09;;115689.907;558587.027;-1.105;2
L500092;15-10-2021 09:10;;115690.41;558586.725;-1.12;2
L500093;15-10-2021 09:10;;115690.776;558586.348;-1.122;2
L500094;15-10-2021 09:10;;115691.18;558585.88;-1.125;2
L500095;15-10-2021 09:10;;115691.573;558585.492;-1.136;2
L500096;15-10-2021 09:10;;115692.014;558585.132;-1.135;2
L500097;15-10-2021 09:10;;115692.428;558584.838;-1.137;2
L500098;15-10-2021 09:10;;115692.734;558584.548;-1.149;2
L500099;15-10-2021 09:10;;115693.149;558584.151;-1.153;2
L500100;15-10-2021 09:10;;115693.503;558583.799;-1.153;2
L500101;15-10-2021 09:10;;115693.894;558583.369;-1.15;2
L500102;15-10-2021 09:10;;115694.332;558583.059;-1.158;2
L500103;15-10-2021 09:10;;115694.666;558582.676;-1.15;2
L500104;15-10-2021 09:10;;115695.07;558582.308;-1.153;2
L500105;15-10-2021 09:10;;115695.466;558581.944;-1.165;2
L500106;15-10-2021 09:10;;115695.8;558581.612;-1.154;2
L500107;15-10-2021 09:10;;115696.147;558581.222;-1.161;2
L500108;15-10-2021 09:10;;115696.556;558580.92;-1.177;2
L500109;15-10-2021 09:10;;115696.923;558580.523;-1.187;2
L500110;15-10-2021 09:10;;115697.431;558580.135;-1.188;2
L500111;15-10-2021 09:10;;115697.839;558579.749;-1.186;2
L500112;15-10-2021 09:10;;115698.265;558579.448;-1.196;2
L500113;15-10-2021 09:10;;115698.527;558579.057;-1.197;2
L500114;15-10-2021 09:10;;115699.005;558578.705;-1.209;2
L500115;15-10-2021 09:10;;115699.43;558578.396;-1.199;2
L500116;15-10-2021 09:10;;115699.893;558578.136;-1.204;2
L500117;15-10-2021 09:10;;115700.301;558577.872;-1.216;2
L500118;15-10-2021 09:10;;115700.733;558577.531;-1.216;2
L500119;15-10-2021 09:10;;115701.131;558577.237;-1.229;2
L500120;15-10-2021 09:10;;115701.495;558576.884;-1.223;2
L500121;15-10-2021 09:10;;115701.849;558576.535;-1.212;2
L500122;15-10-2021 09:10;;115702.223;558576.21;-1.224;2
L500123;15-10-2021 09:10;;115702.558;558575.821;-1.225;2
L500124;15-10-2021 09:10;;115702.975;558575.407;-1.229;2
L500125;15-10-2021 09:10;;115703.374;558575.042;-1.233;2
L500126;15-10-2021 09:10;;115703.707;558574.743;-1.239;2
L500127;15-10-2021 09:10;;115704.103;558574.398;-1.25;2
L500128;15-10-2021 09:10;;115704.552;558574.003;-1.253;2
L500129;15-10-2021 09:10;;115704.945;558573.611;-1.264;2
L500130;15-10-2021 09:10;;115705.238;558573.321;-1.255;2
L500131;15-10-2021 09:10;;115705.541;558573.006;-1.261;2
L500132;15-10-2021 09:10;;115705.942;558572.742;-1.254;2
L500133;15-10-2021 09:10;;115706.317;558572.455;-1.275;2
L500134;15-10-2021 09:10;;115706.684;558572.071;-1.283;2
L500135;15-10-2021 09:10;;115707.012;558571.767;-1.273;2
L500136;15-10-2021 09:10;;115707.314;558571.508;-1.281;2
L500137;15-10-2021 09:10;;115707.634;558571.257;-1.265;2
L500138;15-10-2021 09:10;;115707.957;558571.055;-1.284;2
L500139;15-10-2021 09:10;;115708.294;558570.839;-1.29;2
L500140;15-10-2021 09:10;;115708.413;558570.741;-1.295;2
L500141;15-10-2021 09:10;;115708.555;558570.682;-1.305;2
L600001;15-10-2021 08:58;;115443.958;558197.077;-1.263;2
L600002;15-10-2021 08:58;;115443.916;558197.09;-1.251;2
L600003;15-10-2021 08:58;;115443.785;558197.229;-1.246;2
L600004;15-10-2021 08:58;;115443.54;558197.299;-1.254;2
L600005;15-10-2021 08:58;;115443.317;558197.431;-1.242;2
L600006;15-10-2021 08:58;;115443.029;558197.559;-1.246;2
L600007;15-10-2021 08:58;;115442.647;558197.758;-1.237;2
L600008;15-10-2021 08:58;;115442.339;558197.998;-1.236;2
L600009;15-10-2021 08:58;;115441.959;558198.19;-1.237;2
L600010;15-10-2021 08:58;;115441.679;558198.338;-1.234;2
L600011;15-10-2021 08:58;;115441.394;558198.491;-1.239;2
L600012;15-10-2021 08:58;;115441.074;558198.699;-1.232;2
L600013;15-10-2021 08:58;;115440.622;558198.95;-1.218;2
L600014;15-10-2021 08:58;;115440.299;558199.162;-1.221;2
L600015;15-10-2021 08:58;;115440.038;558199.37;-1.219;2
L600016;15-10-2021 08:58;;115439.754;558199.491;-1.21;2
L600017;15-10-2021 08:58;;115439.515;558199.698;-1.208;2
L600018;15-10-2021 08:58;;115439.208;558199.877;-1.219;2
L600019;15-10-2021 08:58;;115438.783;558200.103;-1.214;2
L600020;15-10-2021 08:58;;115438.418;558200.254;-1.199;2
L600021;15-10-2021 08:58;;115438.1;558200.397;-1.199;2
L600022;15-10-2021 08:58;;115437.7;558200.583;-1.209;2
L600023;15-10-2021 08:58;;115437.478;558200.698;-1.217;2
L600024;15-10-2021 08:58;;115437.084;558200.968;-1.207;2
L600025;15-10-2021 08:58;;115436.822;558201.236;-1.186;2
L600026;15-10-2021 08:58;;115436.473;558201.455;-1.184;2
L600027;15-10-2021 08:58;;115436.086;558201.741;-1.171;2
L600028;15-10-2021 08:58;;115435.775;558201.929;-1.191;2
L600029;15-10-2021 08:58;;115435.395;558202.101;-1.19;2
L600030;15-10-2021 08:59;;115435.045;558202.196;-1.184;2
L600031;15-10-2021 08:59;;115434.793;558202.416;-1.183;2
L600032;15-10-2021 08:59;;115434.506;558202.652;-1.165;2
L600033;15-10-2021 08:59;;115434.067;558202.819;-1.18;2
L600034;15-10-2021 08:59;;115433.718;558203.096;-1.179;2
L600035;15-10-2021 08:59;;115433.375;558203.308;-1.171;2
L600036;15-10-2021 08:59;;115432.996;558203.519;-1.165;2
L600037;15-10-2021 08:59;;115432.612;558203.694;-1.173;2
L600038;15-10-2021 08:59;;115432.371;558204.024;-1.158;2
L600039;15-10-2021 08:59;;115432.057;558204.311;-1.139;2
L600040;15-10-2021 08:59;;115431.649;558204.55;-1.147;2
L600041;15-10-2021 08:59;;115431.307;558204.773;-1.151;2
L600042;15-10-2021 08:59;;115430.896;558205.009;-1.15;2
L600043;15-10-2021 08:59;;115430.531;558205.235;-1.16;2
L600044;15-10-2021 08:59;;115430.136;558205.424;-1.147;2
L600045;15-10-2021 08:59;;115429.802;558205.6;-1.135;2
L600046;15-10-2021 08:59;;115429.488;558205.776;-1.136;2
L600047;15-10-2021 08:59;;115429.099;558206.021;-1.145;2
L600048;15-10-2021 08:59;;115428.77;558206.327;-1.149;2
L600049;15-10-2021 08:59;;115428.338;558206.546;-1.145;2
L600050;15-10-2021 08:59;;115428.03;558206.839;-1.118;2
L600051;15-10-2021 08:59;;115427.637;558207.07;-1.11;2
L600052;15-10-2021 08:59;;115427.303;558207.332;-1.113;2
L600053;15-10-2021 08:59;;115426.913;558207.561;-1.101;2
L600054;15-10-2021 08:59;;115426.467;558207.832;-1.113;2
L600055;15-10-2021 08:59;;115425.991;558208.127;-1.09;2
L600056;15-10-2021 08:59;;115425.464;558208.327;-1.094;2
L600057;15-10-2021 08:59;;115425.041;558208.574;-1.077;2
L600058;15-10-2021 08:59;;115424.691;558208.738;-1.08;2
L600059;15-10-2021 08:59;;115424.35;558209.081;-1.072;2
L600060;15-10-2021 08:59;;115423.922;558209.398;-1.07;2
L600061;15-10-2021 08:59;;115423.561;558209.673;-1.081;2
L600062;15-10-2021 08:59;;115423.103;558209.982;-1.068;2
L600063;15-10-2021 08:59;;115422.675;558210.281;-1.058;2
L600064;15-10-2021 08:59;;115422.262;558210.531;-1.069;2
L600065;15-10-2021 08:59;;115421.895;558210.833;-1.059;2
L600066;15-10-2021 08:59;;115421.563;558211.169;-1.054;2
L600067;15-10-2021 08:59;;115421.236;558211.46;-1.04;2
L600068;15-10-2021 08:59;;115420.843;558211.81;-1.046;2
L600069;15-10-2021 08:59;;115420.314;558212.219;-1.037;2
L600070;15-10-2021 08:59;;115419.93;558212.502;-1.042;2
L600071;15-10-2021 08:59;;115419.545;558212.822;-1.024;2
L600072;15-10-2021 08:59;;115419.191;558213.114;-1.032;2
L600073;15-10-2021 08:59;;115418.819;558213.403;-1.025;2
L600074;15-10-2021 08:59;;115418.397;558213.663;-1.025;2
L600075;15-10-2021 08:59;;115417.92;558213.922;-1.018;2
L600076;15-10-2021 08:59;;115417.672;558214.2;-1.029;2
L600077;15-10-2021 08:59;;115417.121;558214.582;-1.013;2
L600078;15-10-2021 08:59;;115416.703;558215;-1.012;2
L600079;15-10-2021 08:59;;115416.356;558215.287;-1.012;2
L600080;15-10-2021 08:59;;115416.053;558215.612;-1.01;2
L600081;15-10-2021 08:59;;115415.676;558215.923;-1.001;2
L600082;15-10-2021 08:59;;115415.366;558216.3;-0.995;2
L600083;15-10-2021 08:59;;115414.968;558216.538;-0.985;2
L600084;15-10-2021 08:59;;115414.573;558216.905;-0.993;2
L600085;15-10-2021 08:59;;115414.122;558217.202;-0.988;2
L600086;15-10-2021 08:59;;115413.836;558217.579;-0.978;2
L600087;15-10-2021 08:59;;115413.37;558217.885;-0.965;2
L600088;15-10-2021 08:59;;115412.977;558218.283;-0.96;2
L600089;15-10-2021 08:59;;115412.592;558218.608;-0.949;2
L600090;15-10-2021 09:00;;115412.212;558218.889;-0.952;2
L600091;15-10-2021 09:00;;115411.875;558219.249;-0.942;2
L600092;15-10-2021 09:00;;115411.441;558219.632;-0.953;2
L600093;15-10-2021 09:00;;115411.049;558219.995;-0.949;2
L600094;15-10-2021 09:00;;115410.724;558220.46;-0.912;2
L600095;15-10-2021 09:00;;115410.235;558220.774;-0.906;2
L600096;15-10-2021 09:00;;115409.846;558221.179;-0.906;2
L600097;15-10-2021 09:00;;115409.385;558221.447;-0.899;2
L600098;15-10-2021 09:00;;115408.91;558221.808;-0.871;2
L600099;15-10-2021 09:00;;115408.424;558222.065;-0.885;2
L600100;15-10-2021 09:00;;115408.074;558222.336;-0.864;2
L600101;15-10-2021 09:00;;115407.653;558222.583;-0.866;2
L600102;15-10-2021 09:00;;115407.147;558222.991;-0.851;2
L600103;15-10-2021 09:00;;115406.673;558223.401;-0.827;2
L600104;15-10-2021 09:00;;115406.296;558223.713;-0.824;2
L600105;15-10-2021 09:00;;115405.827;558224.162;-0.805;2
L600106;15-10-2021 09:00;;115405.369;558224.432;-0.811;2
L600107;15-10-2021 09:00;;115404.957;558224.895;-0.788;2
L600108;15-10-2021 09:00;;115404.368;558225.331;-0.776;2
L600109;15-10-2021 09:00;;115403.832;558225.712;-0.774;2
L600110;15-10-2021 09:00;;115403.512;558226.279;-0.756;2
L600111;15-10-2021 09:00;;115402.956;558226.638;-0.755;2
L600112;15-10-2021 09:00;;115402.408;558227.074;-0.743;2
L600113;15-10-2021 09:00;;115401.875;558227.435;-0.752;2
L600114;15-10-2021 09:00;;115401.332;558227.971;-0.706;2
L600115;15-10-2021 09:00;;115400.851;558228.414;-0.705;2
L600116;15-10-2021 09:00;;115400.309;558228.75;-0.697;2
L600117;15-10-2021 09:00;;115399.783;558229.15;-0.681;2
L600118;15-10-2021 09:00;;115399.255;558229.536;-0.676;2
L600119;15-10-2021 09:00;;115398.789;558230.073;-0.657;2
L600120;15-10-2021 09:00;;115398.175;558230.488;-0.642;2
L600121;15-10-2021 09:00;;115397.788;558230.98;-0.622;2
L600122;15-10-2021 09:00;;115397.203;558231.277;-0.626;2
L600123;15-10-2021 09:00;;115396.704;558231.833;-0.598;2
L600124;15-10-2021 09:00;;115396.058;558232.238;-0.581;2
L600125;15-10-2021 09:00;;115395.616;558232.733;-0.563;2
L600126;15-10-2021 09:00;;115395.072;558233.155;-0.533;2
L600127;15-10-2021 09:00;;115394.462;558233.572;-0.508;2
L600128;15-10-2021 09:00;;115393.858;558234.091;-0.475;2
L600129;15-10-2021 09:00;;115393.262;558234.513;-0.463;2
L600130;15-10-2021 09:00;;115392.85;558235.002;-0.453;2
L600131;15-10-2021 09:00;;115392.217;558235.32;-0.431;2
L600132;15-10-2021 09:00;;115391.593;558235.882;-0.395;2
L600133;15-10-2021 09:00;;115391.148;558236.406;-0.381;2
L600134;15-10-2021 09:00;;115390.544;558236.658;-0.363;2
L600135;15-10-2021 09:00;;115390.096;558237.144;-0.341;2
L600136;15-10-2021 09:00;;115389.488;558237.503;-0.335;2
L600137;15-10-2021 09:00;;115388.868;558237.906;-0.338;2
L600138;15-10-2021 09:00;;115388.408;558238.466;-0.319;2
L600139;15-10-2021 09:00;;115387.802;558238.845;-0.336;2
L600140;15-10-2021 09:00;;115387.062;558239.375;-0.336;2
L600141;15-10-2021 09:00;;115386.43;558239.767;-0.343;2
L600142;15-10-2021 09:00;;115385.834;558240.328;-0.357;2
L600143;15-10-2021 09:00;;115385.239;558240.83;-0.366;2
L600144;15-10-2021 09:00;;115384.55;558241.218;-0.384;2
L600145;15-10-2021 09:00;;115384.058;558241.793;-0.397;2
L600146;15-10-2021 09:00;;115383.489;558242.288;-0.383;2
L600147;15-10-2021 09:00;;115382.907;558242.755;-0.403;2
L600148;15-10-2021 09:00;;115382.408;558243.36;-0.39;2
L600149;15-10-2021 09:00;;115381.796;558243.789;-0.393;2
L600150;15-10-2021 09:01;;115381.227;558244.297;-0.382;2
L600151;15-10-2021 09:01;;115380.634;558244.797;-0.37;2
L600152;15-10-2021 09:01;;115380.001;558245.203;-0.389;2
L600153;15-10-2021 09:01;;115379.464;558245.729;-0.393;2
L600154;15-10-2021 09:01;;115378.856;558245.984;-0.379;2
L600155;15-10-2021 09:01;;115378.264;558246.486;-0.381;2
L600156;15-10-2021 09:01;;115377.643;558246.877;-0.391;2
L600157;15-10-2021 09:01;;115377.034;558247.32;-0.397;2
L600158;15-10-2021 09:01;;115376.449;558247.81;-0.394;2
L600159;15-10-2021 09:01;;115375.682;558248.291;-0.384;2
L600160;15-10-2021 09:01;;115375.163;558248.814;-0.384;2
L600161;15-10-2021 09:01;;115374.544;558249.25;-0.386;2
L600162;15-10-2021 09:01;;115373.853;558249.705;-0.37;2
L600163;15-10-2021 09:01;;115373.254;558250.236;-0.358;2
L600164;15-10-2021 09:01;;115372.521;558250.678;-0.362;2
L600165;15-10-2021 09:01;;115371.732;558251.189;-0.32;2
L600166;15-10-2021 09:01;;115371.341;558251.659;-0.352;2
L600167;15-10-2021 09:01;;115370.652;558252.215;-0.344;2
L600168;15-10-2021 09:01;;115369.952;558252.798;-0.335;2
L600169;15-10-2021 09:01;;115369.234;558253.316;-0.336;2
L600170;15-10-2021 09:01;;115368.618;558253.742;-0.34;2
L600171;15-10-2021 09:01;;115367.995;558254.368;-0.296;2
L600172;15-10-2021 09:01;;115367.405;558254.944;-0.206;2
L600173;15-10-2021 09:01;;115366.718;558255.475;-0.107;2
L600174;15-10-2021 09:01;;115366.46;558255.974;-0.056;2
L600175;15-10-2021 09:01;;115365.954;558256.249;0.009;2
L600176;15-10-2021 09:01;;115365.604;558256.658;0.07;2
L600177;15-10-2021 09:01;;115365.026;558257.059;0.131;2
L600178;15-10-2021 09:01;;115364.468;558257.449;0.215;2
L600179;15-10-2021 09:01;;115363.703;558258.061;0.333;2
L600180;15-10-2021 09:01;;115362.896;558258.803;0.464;2
L600181;15-10-2021 09:01;;115362.161;558259.429;0.592;2
L600182;15-10-2021 09:01;;115361.449;558260.133;0.714;2
L600183;15-10-2021 09:01;;115360.646;558260.911;0.836;2
L600184;15-10-2021 09:01;;115359.803;558261.572;0.968;2
L600185;15-10-2021 09:01;;115358.939;558262.375;1.086;2
L600186;15-10-2021 09:01;;115358.18;558263.032;1.213;2
L600187;15-10-2021 09:01;;115357.21;558263.74;1.327;2
L600188;15-10-2021 09:01;;115356.269;558264.427;1.411;2
L600189;15-10-2021 09:01;;115355.323;558265.155;1.476;2
L600190;15-10-2021 09:01;;115354.449;558266.061;1.529;2
L600191;15-10-2021 09:01;;115353.536;558266.9;1.623;2
L600192;15-10-2021 09:01;;115352.512;558267.628;1.67;2
L600193;15-10-2021 09:01;;115351.51;558268.39;1.691;2
L600194;15-10-2021 09:01;;115350.536;558269.166;1.685;2
L600195;15-10-2021 09:01;;115349.526;558269.889;1.741;2
L600196;15-10-2021 09:01;;115348.461;558270.793;1.756;2
L600197;15-10-2021 09:01;;115347.37;558271.55;1.815;2
L600198;15-10-2021 09:01;;115346.46;558272.291;1.838;2
L600199;15-10-2021 09:01;;115345.505;558273.168;1.807;2
